File Path: C:\Users\Administrator\Desktop\ASEN 3112\Lab 1 (Torsion)\Data\Test Run 99 09-17-19 15 24 42 PM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return
Test Run: Test Run 99
Date: 9/17/2019 3:05:03 PM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
528.60546875	47.9980615557302	0.00416661424571709	3.9622166461917	0.0262750825096714
528.615234375	47.9966033103426	0.00425261901723415	3.469356416481	0.0262749793858627
528.625	48.0016986314628	0.00408550741686043	3.93953825393339	0.0262768860305036
528.634765625	48.0004760276015	0.0048917582209276	3.52484576854721	0.0262745829321092
528.64453125	47.9970643481115	0.00394612678471974	3.07549696898814	0.0262751902167605
528.654296875	47.9982186500811	0.00358744763808502	4.29935887933002	0.026273810649364
528.6640625	47.9953192347788	0.00303329184583389	3.71463687767714	0.0262733110718018
528.673828125	48.0003940653315	0.0019240360243646	3.54641816154132	0.0262724700398509
528.68359375	47.9991748765648	0.00289802083312858	3.62905949220523	0.0262736273181485
528.693359375	48.0007868012087	0.00356081556991606	3.28858633640808	0.0262732446142362
528.703125	47.9991202350514	0.0029704206715686	4.19358414836325	0.0262744087674545
528.712890625	47.99391221581	0.00386606382754762	3.70977185253306	0.0262731300322266
528.72265625	47.9984474614183	0.00317221661787592	3.47451844977473	0.0262739985638599
528.732421875	47.9970233669765	0.00342955370816531	4.0419683460568	0.0262737441917984
528.7421875	47.9991782916594	0.00378196920781113	3.17564437147824	0.0262750825096714
528.751953125	48.0014698201256	0.00289594413712358	3.97662576181442	0.0262715808834558
528.76171875	47.9965281782617	0.0035098059296125	3.91040982589931	0.0262739802307383
528.771484375	47.9977166311772	0.00421665797120712	3.47251641437874	0.0262737671082003
528.78125	47.9953636310084	0.00315918927434318	4.3300746919508	0.0262743010603654
528.791015625	48.0004623672232	0.00370770340704684	3.48729138284656	0.0262755339627895
528.80078125	48.0004828577907	0.00371159041167409	3.39553512001616	0.0262746814726375
528.810546875	48.0009678012217	0.00357204386063146	3.87365862831206	0.0262740650214255
528.8203125	47.9978020085418	0.00394599379946919	3.328064680762	0.026274924386498
528.830078125	47.9941820082822	0.00370047342836275	4.05561014666412	0.0262745737655484
528.83984375	47.9993558765778	0.00319476199510097	3.65759812430446	0.0262740650214255
528.849609375	47.9971770462328	0.00353388334694964	3.19846414594634	0.0262748487623716
528.859375	47.9992875746861	0.00307650538215481	4.16543642752315	0.0262747525134835
528.869140625	47.9965520839238	0.00359879807512772	3.38328181931983	0.0262756966692432
528.87890625	47.994035159215	0.00358732549175771	4.08960887529786	0.0262741246040705
528.888671875	47.9971907066112	0.00376194513088484	3.73204931016662	0.0262739962722197
528.8984375	47.9961456876683	0.00394135140526831	3.32190769654421	0.0262733019052411
528.908203125	47.9994651596045	0.00368197096950697	4.10322693635503	0.0262752497994055
528.91796875	47.9987274991742	0.0032212829643067	3.83979600643252	0.0262753666730554
528.927734375	47.9976551594746	0.00327862336954693	3.8328666955165	0.0262735402358212
528.9375	47.9944074045247	0.00343541777408007	3.91356692229648	0.0262765858256383
528.947265625	47.992136366626	0.0026161062759471	3.27647626433099	0.0262725502472576
528.95703125	47.9979215368522	0.00254714904628141	3.93350497914915	0.0262735837769849
528.966796875	47.9974263481375	0.00311271072083644	3.90266097295756	0.0262719017130829
528.9765625	47.9970370273548	0.00283159595112572	3.19851452654721	0.0262744866832211
528.986328125	47.9966955178964	0.00354009154867734	4.08999952278421	0.0262737762747611
528.99609375	47.9912040458044	0.00351570313761948	3.68797287872142	0.0262748281376099
529.005859375	47.9962378952221	0.00286881201939967	3.80850886197147	0.0262735906519054
529.015625	47.9946328007673	0.00357437589665515	3.9991712125919	0.0262738862734904
529.025390625	47.9984474614183	0.00332033759096631	3.26320137165988	0.0262724814980518
529.03515625	47.9968082160177	0.00326616256819441	3.81769580410674	0.0262732491975166
529.044921875	47.9933999516223	0.00357265459226799	3.68710770400484	0.02627376252492
529.0546875	47.9947352536049	0.00291051498501415	3.72267034144791	0.0262738541905277
529.064453125	47.9941000460121	0.00308432378930644	4.27933720650627	0.0262751191759145
529.07421875	47.998112782149	0.00292634106359248	3.26988009843542	0.0262730544081002
529.083984375	47.997750782123	0.00278040830235199	3.65225145006512	0.0262728894100062
529.09375	47.996780895261	0.00329590415668883	4.15133671737072	0.0262726464961457
529.103515625	47.9945918196323	0.00362694092244395	3.55401323495265	0.0262741910616361
529.11328125	47.99050053632	0.00400838722734851	4.27363364769634	0.0262757997930519
529.123046875	47.9955719517781	0.00364409935481772	3.65715472226222	0.0262755110463875
529.1328125	47.9951826309954	0.00344501334776172	3.62036712403141	0.0262740673130657
529.142578125	47.9971497254761	0.00309306433869696	4.00336308960283	0.0262711958879033
529.15234375	47.9940146686475	0.00263968426905179	3.35487217210974	0.0262719727539289
529.162109375	47.9908283854001	0.00283522761573429	3.93850215445573	0.0262729031598474
529.171875	47.9943356875385	0.00263151005340065	3.77451831029389	0.0262740993960284
529.181640625	47.9928603666779	0.00291658999305046	3.63498857674159	0.0262732858637597
529.19140625	47.9965964801534	0.0032552563185638	4.30630850075005	0.0262739137731727
529.201171875	47.995992008412	0.00355760599799144	3.52868102476034	0.0262734852364565
529.2109375	47.9925734987328	0.00367659569734226	3.43035945744956	0.0262754881299856
529.220703125	47.9933521402981	0.00369638632053719	3.88012290781791	0.0262743996008937
529.23046875	47.9903878381987	0.00313190207664058	3.67497310105926	0.0262727977443985
529.240234375	47.995711970656	0.00259398319984683	4.22855408837091	0.0262744889748613
529.25	47.9948684422937	0.00257899005083148	3.52938107771698	0.0262743056436458
529.259765625	47.9965623292076	0.00236169006703061	3.49160696929105	0.0262724906646126
529.26953125	47.9927066874216	0.00326549618285586	4.08342709643879	0.0262745783488288
529.279296875	47.9896467626739	0.00322680268596769	3.68153629535741	0.0262721767099061
529.2890625	47.9939292912829	0.00346338261292612	3.83202024866727	0.026274864803853
529.298828125	47.9930413666909	0.00350259804565656	3.8258756617701	0.0262740741879863
529.30859375	47.994964064942	0.00323487685001967	3.4409404387242	0.0262747479302031
529.318359375	47.9958007631152	0.00263872898472067	4.4025734316995	0.0262720506696955
529.328125	47.990985479751	0.0024811350011576	3.64348179646692	0.0262708567251547
529.337890625	47.9927510836512	0.00248231227497434	3.40519527051776	0.0262726281630242
529.34765625	47.9902239136586	0.00265183407668359	4.1462335054068	0.0262725319141361
529.357421875	47.994315196971	0.00279581249668721	3.52581196823832	0.0262738679403689
529.3671875	47.9937107252295	0.00328465397968612	4.04490862122927	0.0262758250010941
529.376953125	47.9907669136976	0.00351084980129704	3.45078628526253	0.0262774039411873
529.38671875	47.9917436307488	0.00378648945568472	3.56618714004236	0.0262758020846921
529.396484375	47.9889330079057	0.00322961246837735	4.48159606360221	0.0262739091898923
529.40625	47.9943083667818	0.00279171413305674	3.53412054701805	0.0262728229524406
529.416015625	47.993287253501	0.00293997934720257	3.69785459835775	0.0262750573016292
529.42578125	47.9940419894042	0.00262631258126528	3.90756134365409	0.0262740879378274
529.435546875	47.9940590648771	0.00270475428564939	3.5562094071143	0.0262728252440808
529.4453125	47.9893940456746	0.00285873890777287	4.45237267736754	0.0262744362671368
529.455078125	47.9925359326924	0.00278647226302423	3.6558730503269	0.02627222254271
529.46484375	47.991330404304	0.00325185789924576	3.5073067251236	0.0262731735733902
529.474609375	47.994701102659	0.00302231910357801	4.07089762564239	0.0262735791937045
529.484375	47.9932633478389	0.00327836782108741	3.56421174569709	0.0262741131458695
529.494140625	47.9927408383675	0.00298751281975792	4.25724227963609	0.0262742162696783
529.50390625	47.9904902910362	0.00303740104838761	3.91062849353347	0.0262742414777204
529.513671875	47.9887041965685	0.00327676866302755	3.54773254130129	0.0262737258586769
529.5234375	47.9937551214591	0.00264605901500391	4.241298006437	0.0262727908694779
529.533203125	47.9928808572454	0.00285940529311142	3.60448483743549	0.0262728137858799
529.54296875	47.9916001967762	0.00315149301351886	3.45970839952725	0.026275575212313
529.552734375	47.9906098193467	0.00271854806611984	3.86905632085631	0.0262758983335802
529.5625	47.9871776492892	0.00289175697769885	3.47206984706314	0.0262741085625892
529.572265625	47.9915728760195	0.00250565702278849	4.15126154212858	0.0262763291619366
529.58203125	47.9904698004687	0.00263085492386701	3.61652474595324	0.0262723967073647
529.591796875	47.9943493479168	0.0029349594666557	3.40864911129181	0.0262745050163426
529.6015625	47.9936697440945	0.00270223319379146	4.37467603122709	0.0262728710768847
529.611328125	47.9895033287013	0.00277402230059496	3.6075285115375	0.0262749931357038
529.62109375	47.9907430080355	0.00335516596951454	3.75572687371347	0.0262765858256383
529.630859375	47.9897560457006	0.00313777718991942	3.86615297387297	0.0262743423098889
529.640625	47.994315196971	0.0025801783720123	3.25295142522344	0.0262736869007936
529.650390625	47.9938746497695	0.00298815711036833	4.07903607097938	0.0262732858637597
529.66015625	47.9920339137885	0.00296969904940968	3.49244207391077	0.0262735425274614
529.669921875	47.9915626307358	0.00303244786890684	3.70788297565946	0.0262755797955934
529.6796875	47.9873347436401	0.00342353435383102	4.25293671655722	0.0262737785664013
529.689453125	47.9930618572584	0.00275427586685633	3.46028368795922	0.026274307935286
529.69921875	47.991873404343	0.00293873558076055	3.89101725115454	0.0262746241816327
529.708984375	47.9934170270952	0.00341140664092737	3.88330242490134	0.0262753850061769
529.71875	47.9917094798029	0.00344508004882783	3.44537894328392	0.0262753781312563
529.728515625	47.9875635549773	0.00353349481323958	4.4193773403868	0.0262759120834214
529.73828125	47.9901248759157	0.00320319134232996	3.70951203634531	0.0262743377266085
529.748046875	47.9895613853092	0.00324262897298685	3.72816974012655	0.0262754766717846
529.7578125	47.9938917252425	0.00289924250484245	3.94364361347266	0.0262734531534938
529.767578125	47.9937892724049	0.00304476422076307	3.25764025015085	0.0262721560851443
529.77734375	47.9931848006635	0.00310927915942618	4.40102482171138	0.0262732904470401
529.787109375	47.9907464231301	0.00285795058454785	3.91935462462306	0.0262740443966637
529.796875	47.9873415738293	0.00296613387742638	3.61498958837687	0.0262734737782556
529.806640625	47.9917299703704	0.00304374265224751	4.16323629876981	0.0262729054514876
529.81640625	47.9909205929539	0.00290988195020865	3.33694248119977	0.026273265238998
529.826171875	47.9924539704224	0.00280315336589369	3.97450291848545	0.0262728871183661
529.8359375	47.9910093854131	0.00299636446811168	3.90070219629741	0.0262724494150891
529.845703125	47.9873005926943	0.00294435514557987	3.25989102327785	0.0262728023276789
529.85546875	47.991306498642	0.00288167261026715	4.19359469927443	0.0262728183691603
529.865234375	47.9896843287143	0.00255225793106337	3.6488883471272	0.0262722133761492
529.875	47.993065272353	0.002486388126995	3.55313276141486	0.0262740512715843
529.884765625	47.9943015365926	0.0030428653247874	4.12968519254278	0.0262713173448335
529.89453125	47.9889022720544	0.00283500541780783	3.37267419699447	0.0262730223251375
529.904296875	47.9895477249309	0.00323768663242933	4.06138677053395	0.0262744454336976
529.9140625	47.9880245927462	0.00332693432640406	3.89047889091169	0.0262726625376271
529.923828125	47.9920885553018	0.00327465840804866	3.1505152663261	0.0262738518988875
529.93359375	47.9904219891446	0.00298113828224663	4.17090892137829	0.0262725112893743
529.943359375	47.9917026496138	0.00270284413386882	3.58806867473397	0.0262710079734074
529.953125	47.9885812531635	0.00270727537750732	3.97551949877743	0.0262727633697956
529.962890625	47.9843294604057	0.00268513020667889	4.26591987653426	0.0262707054769019
529.97265625	47.9894623475663	0.00214980975329158	3.40076837196034	0.0262696146561698
529.982421875	47.9877104040444	0.00238081472176865	4.01124409270708	0.0262719200462044
529.9921875	47.9898209324977	0.00220780549650629	3.63324820394281	0.0262719200462044
530.001953125	47.9889910645136	0.00256655134420711	3.67583695691195	0.0262749908440636
530.01171875	47.9849168566742	0.00279030361394945	4.37000356021201	0.0262721354603826
530.021484375	47.9882294984213	0.0028860817591775	3.39239358621297	0.0262714708847265
530.03125	47.9867780832228	0.00298210440550099	3.92421068149264	0.0262732927386803
530.041015625	47.9902204985641	0.00280541911773293	3.99766586133961	0.0262726442045056
530.05078125	47.9899438759027	0.00337447926320515	3.40731389348226	0.0262747433469227
530.060546875	47.9866688001961	0.00281213799949799	3.96773556405602	0.0262751191759145
530.0703125	47.9868634605874	0.00234755215074722	3.71328847122862	0.0262733019052411
530.080078125	47.9845992528779	0.00275961799692882	3.89331101924459	0.0262717596313909
530.08984375	47.9894623475663	0.00215590706449687	4.31033261827326	0.0262700363179654
530.099609375	47.9890491211216	0.00211738032027397	3.36320132516627	0.0262703663141533
530.109375	47.9877684606523	0.00260286778185197	3.71568748465767	0.0262745439742259
530.119140625	47.9874406115722	0.00245001603564811	3.52051989496432	0.026274450016978
530.12890625	47.9833185924087	0.00322513682684173	3.63504001243358	0.026272211084509
530.138671875	47.9880280078408	0.00329547122508165	4.31770190218538	0.0262723829575235
530.1484375	47.9873347436401	0.00282566518414486	3.5577506314646	0.0262702402739426
530.158203125	47.9912552722232	0.00296538974365765	3.83183481640332	0.0262748900118951
530.16796875	47.9870376304113	0.00233722369910174	3.95375534297267	0.0262733454464047
530.177734375	47.9864126681023	0.00191792766579523	3.40882531150847	0.0262721698349855
530.1875	47.9870000643708	0.00208746093175021	4.18834905000961	0.0262726464961457
530.197265625	47.9861906869543	0.00177778122203933	3.70437347882895	0.0262707146434627
530.20703125	47.9895101588905	0.00193436468445091	3.55505672006813	0.0262713975522403
530.216796875	47.9891515739591	0.00284648904854191	3.99927012738419	0.0262719658790083
530.2265625	47.98922670604	0.00339191575564825	3.45762802361577	0.0262724631649303
530.236328125	47.9872425360863	0.00277131256978446	4.22616325189802	0.0262729742006934
530.24609375	47.9828370640722	0.00295884845348109	4.22107322857308	0.0262721171272611
530.255859375	47.9882943852184	0.00234535309997409	3.44230546285783	0.0262712210959454
530.265625	47.9878914040574	0.00195157897896755	4.04003304517401	0.0262710056817672
530.275390625	47.9896809136197	0.00233149303531919	3.376750541528	0.026271713798587
530.28515625	47.9880519135029	0.00259694827067601	3.87790220478777	0.0262717046320262
530.294921875	47.9835474037458	0.00260518918739325	4.24486526950621	0.0262716954654655
530.3046875	47.9866927058582	0.00298505863740694	3.37169269848215	0.0262724906646126
530.314453125	47.9853881397269	0.00303113740139871	4.0977401987698	0.0262728046193191
530.32421875	47.9887690833656	0.00234722990122161	3.80435285805854	0.0262699377774371
530.333984375	47.9877582153686	0.00274151511914717	3.75265339328738	0.0262718581719192
530.34375	47.9863136303593	0.00262953340899481	4.43832361158875	0.0262716977571057
530.353515625	47.9848109887421	0.00290711656569611	3.54552001522731	0.026272543372337
530.36328125	47.9821847810066	0.00316388711380527	3.93609786557109	0.0262734233621713
530.373046875	47.9877035738552	0.00229274409316983	4.17242851636067	0.0262706940187009
530.3828125	47.9863751020618	0.00309016576049305	3.49678456517877	0.0262716267162597
530.392578125	47.988502705988	0.00261620611910543	3.98968515212473	0.0262712898451512
530.40234375	47.986463894521	0.00189316135150973	3.5308091435449	0.0262688882062285
530.412109375	47.9823896866817	0.00216861236694483	3.75384617379603	0.0262717917143536
530.421875	47.9858286869283	0.00210127680694881	4.44392192505969	0.0262704258967983
530.431640625	47.9841928566223	0.0018068122357389	3.50539015210815	0.0262706917270607
530.44140625	47.9879118946249	0.00240722459201114	3.79969489454632	0.0262719842121298
530.451171875	47.9875772153556	0.00280071002246594	3.8021743586731	0.0262698736115117
530.4609375	47.9840767434064	0.00300787019357391	3.73295352325456	0.0262717573397507
530.470703125	47.9852959321731	0.00301532237018446	4.36207323159801	0.0262717619230311
530.48046875	47.9827585168968	0.00261741674345523	3.47665870210714	0.0262717985892742
530.490234375	47.9881680267187	0.00210135455537899	3.79664541744316	0.0262726900373094
530.5	47.9870342153167	0.00204586885665813	4.19129961232048	0.0262715556754137
530.509765625	47.9845514415537	0.00182251616798993	3.20670282493951	0.0262725067060939
530.51953125	47.9850124793226	0.00237727185295433	4.03619066709584	0.0262715854667362
530.529296875	47.982280403655	0.00269525876356689	3.86976560586024	0.0262708636000752
530.5390625	47.9869966492762	0.00242597176040319	3.7498492248691	0.0262717390066291
530.548828125	47.9852447057544	0.00302419611326636	4.43859371491491	0.0262733271132832
530.55859375	47.9866380643449	0.00298289272872602	3.33695461474763	0.0262721583767845
530.568359375	47.9851559132952	0.00278937104966898	3.68475300440273	0.0262747135556002
530.578125	47.9826424036809	0.00334735840128615	4.1243197904361	0.0262712600538287
530.587890625	47.9845582717429	0.00236445545154314	3.69330293527565	0.0262712508872679
530.59765625	47.9837727999884	0.00189192863243178	4.11851336024218	0.0262714685930863
530.607421875	47.9871127624921	0.0023506729268776	3.55230398734184	0.0262728114942397
530.6171875	47.9853676491594	0.00157950584137734	3.47751253459421	0.0262711775547817
530.626953125	47.982888290491	0.00217068927139066	4.10995947277757	0.026271370052558
530.63671875	47.9835098377054	0.0029490638239652	3.71286880873652	0.0262722890002756
530.646484375	47.9809211960103	0.00225272908140946	4.35882064945467	0.0262709598489634
530.65625	47.9856784227666	0.00281850211496771	3.91500290130778	0.0262720323365739
530.666015625	47.9856579321991	0.00307804909495347	3.43334826681345	0.026271784839433
530.67578125	47.985231045376	0.0022039737286994	4.15907106280959	0.0262721079607003
530.685546875	47.9857911208879	0.00297551850898648	3.79189882627706	0.0262715877583764
530.6953125	47.9810031582803	0.00260332322506897	4.11302029211025	0.0262728252440808
530.705078125	47.9859208944821	0.00138681688344245	4.24015560652922	0.0262698002790255
530.71484375	47.9837693848938	0.00204724602523237	3.39798266763662	0.0262712531789081
530.724609375	47.9866414794394	0.00158560315258263	4.03556262410798	0.0262719658790083
530.734375	47.9843362905949	0.00200462112581982	3.75999920142214	0.0262721721266257
530.744140625	47.9821437998716	0.00343261924747531	3.92364145983459	0.0262727427450339
530.75390625	47.9827004602889	0.00283257312174416	4.33259134803948	0.0262718902548819
530.763671875	47.9819901206153	0.00315745692259194	3.51427322800151	0.0262720644195366
530.7734375	47.9868327247362	0.00278892665381605	4.16285804860408	0.0262726075382625
530.783203125	47.9857774605095	0.0016512617018682	4.21775865982658	0.0262689867467568
530.79296875	47.9859994416575	0.00171184492534569	3.50069921699851	0.0262708636000752
530.802734375	47.9827892527481	0.00204519142395551	3.9695387147763	0.026272921492969
530.8125	47.9790804600292	0.00137703246236739	3.82615315073408	0.0262707054769019
530.822265625	47.9846675547696	0.00264751393200832	3.87813617124314	0.0262717596313909
530.83203125	47.983735233948	0.00305635895046038	4.17257385516215	0.0262726510794261
530.841796875	47.9857945359825	0.00341770384689014	3.18358709741288	0.0262715510921333
530.8515625	47.984483139662	0.00377768241366892	4.01345028823436	0.0262746998057591
530.861328125	47.9805933469302	0.0028253433515009	4.19289754781836	0.0262706527691774
530.87109375	47.9838035358397	0.00199188268127965	3.74476737850032	0.0262724700398509
530.880859375	47.982625328208	0.00227258661411132	4.11527502182894	0.0262712623454689
530.890625	47.9868771209658	0.00127584569444157	3.37803828023725	0.0262705106874855
530.900390625	47.9858013661716	0.00174491854475329	3.82017131164183	0.026271381510759
530.91015625	47.9852651963219	0.00220770544490713	4.46002156042587	0.026270932349281
530.919921875	47.9826697244376	0.00224378884570229	3.51555569125517	0.02627222254271
530.9296875	47.9790531392726	0.0029508520378593	4.12940664848769	0.0262732996136009
530.939453125	47.9845787623104	0.00259819224555886	3.89570607608195	0.0262720529613356
530.94921875	47.9836840075292	0.0019398177050458	3.72502424973167	0.0262717412982693
530.958984375	47.9845548566483	0.00205039994345496	4.17922488579584	0.0262734714866154
530.96875	47.9828575546398	0.0015885905265808	3.57486579203164	0.0262712852618708
530.978515625	47.9788618939758	0.00136336103666507	4.01838046525496	0.0262708773499164
530.98828125	47.9816827621027	0.00217385423697733	3.98742409185933	0.0262712738036699
530.998046875	47.9820242715611	0.00214089182075338	3.57686492592706	0.0262722798337148
531.0078125	47.9842987245544	0.00253558787555799	4.2717542666428	0.02627376252492
531.017578125	47.9832810263682	0.00320221417171152	3.78043948164686	0.0262707283933038
531.02734375	47.9807982526053	0.00301435603848926	3.82031876062554	0.0262716977571057
531.037109375	47.9817100828593	0.00275654161869557	4.29449359041316	0.0262718787966809
531.046875	47.9788140826516	0.00215388581375307	3.70443335524988	0.0262713952606001
531.056640625	47.9833424980708	0.000775309586476816	4.20432181066889	0.0262714663014461
531.06640625	47.9830658754094	0.000779041198464126	3.79098933773353	0.0262703938138356
531.076171875	47.9841450452981	0.00150702815028673	3.81845573348433	0.0262687117499336
531.0859375	47.9803747808768	0.00150214146343123	4.3231258618491	0.0262709827653653
531.095703125	47.9774890259528	0.00254825961903206	3.71397612686463	0.0262722844169952
531.10546875	47.9811978186717	0.00276846943684174	4.09937321604734	0.026274165853594
531.115234375	47.9811670828204	0.00277420010062429	4.16206198235572	0.0262724792064116
531.125	47.9819525545748	0.00287872963416611	3.53287923231798	0.0262731850315912
531.134765625	47.9802859884176	0.0028328730681008	4.19144495112196	0.0262747158472404
531.14453125	47.9778032146546	0.00201336146676952	3.90581490408138	0.0262690440377617
531.154296875	47.9804430827685	0.0016379567151478	3.71489062709096	0.0262716771323439
531.1640625	47.9794971015685	0.00158771330334111	4.35663792970477	0.0262715213008108
531.173828125	47.983455196192	0.0012190607840175	3.54354673106428	0.0262717573397507
531.18359375	47.9822667432766	0.00197397969825548	4.15340891632604	0.0262732056563529
531.193359375	47.9801596299179	0.00244833892071724	3.78539946499154	0.026272779411277
531.203125	47.9805694412681	0.00329829184641455	3.53095632875583	0.0262732973219607
531.212890625	47.9782608373289	0.0033184826760061	4.6651908863702	0.0262721492102238
531.22265625	47.9834449509083	0.00251186543295702	3.88698390158405	0.0262713654692776
531.232421875	47.9819457243857	0.00184609416109461	3.85601011918498	0.0262716221329793
531.2421875	47.9808187431728	0.00148559365847357	3.91449355607067	0.0262716267162597
531.251953125	47.9829361018152	0.00127286926358707	3.66737380728346	0.026270932349281
531.26171875	47.977314856129	0.00106857452859079	4.3661899333668	0.0262716175496989
531.271484375	47.9811363469691	0.00169821779332008	3.85523594607731	0.0262698942362734
531.28125	47.9806035922139	0.00240206047040881	3.60477261353786	0.026270813183991
531.291015625	47.9833015169357	0.00234714131386819	4.18430646839185	0.0262720621278964
531.30078125	47.9822872338441	0.00268812883648196	3.67470510791535	0.0262702150659005
531.310546875	47.9797907997028	0.00261525104321514	4.00421270172542	0.0262743973092535
531.3203125	47.9805421205114	0.00246864084927203	4.0944512159829	0.0262712783869503
531.330078125	47.9783393845044	0.00201779291884885	3.69121517372635	0.0262697544462216
531.33984375	47.9821608753445	0.00125846485570051	4.47149620387728	0.0262706527691774
531.349609375	47.9812797809417	0.00158513666200156	3.69554948803818	0.0262696811137354
531.359375	47.9796883468653	0.00158464797247193	3.69334619401148	0.0262737464834386
531.369140625	47.9780730071268	0.00224397769309569	4.31733604934029	0.0262733523213253
531.37890625	47.9739987992874	0.00278305154053722	3.81623081008971	0.0262731575319089
531.388671875	47.9804328374847	0.00224160105073405	4.28353726047337	0.0262731300322266
531.3984375	47.9793844034472	0.00260517793158834	3.95417817073812	0.0262711477634592
531.408203125	47.981474441333	0.00203035377180052	3.66085782831284	0.0262719017130829
531.41796875	47.9809109507266	0.00135095557635334	4.47657277479047	0.0262694175751132
531.427734375	47.9756141390259	0.00153228315410187	3.77093785858571	0.026271381510759
531.4375	47.9784554977203	0.00144933245764908	3.87792779074738	0.0262726281630242
531.447265625	47.976969931576	0.00178703245146722	4.25880724353654	0.0262698025706657
531.45703125	47.9819901206153	0.00184179611114749	3.54773966316633	0.026270054651087
531.466796875	47.981433460198	0.00226208036243651	4.19299356111008	0.0262715396339323
531.4765625	47.9800332714183	0.00227631833031905	4.20807687995706	0.0262706733939392
531.486328125	47.9772943655615	0.00253889729064094	3.63576697021373	0.02627305211646
531.49609375	47.9742788370433	0.00158700241588501	4.53806770549908	0.0262708498502341
531.505859375	47.9794731959065	0.0012503020000747	3.5484201969373	0.0262694404915151
531.515625	47.9797122525274	0.00174797272403797	4.1035827658345	0.0262711798464219
531.525390625	47.9808153280782	0.00109576198735548	4.21882482940109	0.0262695321571229
531.53515625	47.9773626674532	0.00167767178055152	3.23457727718011	0.0262721056690601
531.544921875	47.9746442521639	0.00228652484407806	4.36853645601274	0.026272910034768
531.5546875	47.977840780695	0.00225137421600421	3.72834910561657	0.0262728023276789
531.564453125	47.9771680070619	0.0023072707516041	4.15003552624972	0.0262719017130829
531.57421875	47.9799854600941	0.00221047082941966	4.36476318640278	0.0262703136064288
531.583984375	47.9819559696694	0.00150149738126166	3.60761819428251	0.0262687392496159
531.59375	47.9766181768338	0.00161683311283493	4.12695619936665	0.0262700638176477
531.603515625	47.9771645919673	0.00120316810859348	4.01985363622815	0.026270671102299
531.61328125	47.9753545918375	0.00127414648478255	3.87759807477307	0.0262724196237666
531.623046875	47.9804977242818	0.00217954071130359	4.38051437792732	0.0262736433596299
531.6328125	47.9797907997028	0.00223549269216468	3.6532783174955	0.0262724677482107
531.642578125	47.97779979956	0.00270277743280271	3.92455701515205	0.0262733316965636
531.65234375	47.9784076863961	0.00334021721839632	4.28380551739007	0.0262720644195366
531.662109375	47.9739646483416	0.0023003628140048	3.79281622800396	0.0262702173575407
531.671875	47.9785852713145	0.00162444078630584	4.21285011217389	0.0262726900373094
531.681640625	47.978383780734	0.00105602482722361	3.76325916920329	0.0262708338087527
531.69140625	47.9802552525663	0.00022678443246419	3.7593785440721	0.0262690577876028
